age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
3,3,115896,2,2,5,5,0,0,0,0,1,0,0
2,7,303851,1,1,10,2,0,1,0,0,2,0,0
3,7,172475,1,2,8,3,1,0,0,0,1,1,0
4,3,30008,0,1,9,2,0,1,0,0,1,0,0
2,6,147921,1,2,2,5,0,0,0,0,1,0,0
2,4,172716,0,1,13,2,0,1,0,0,1,0,0
1,7,155057,1,0,10,3,0,1,0,0,3,0,0
3,7,152569,2,2,5,3,0,0,0,1,1,0,0
6,3,132728,1,0,4,3,0,1,0,0,0,0,0
2,7,195136,2,2,2,3,0,0,0,0,1,0,0
2,7,377322,1,1,1,2,4,1,0,0,1,0,1
4,6,293941,3,1,5,2,0,1,0,0,1,0,0
4,7,182123,1,1,7,2,0,1,0,0,2,0,0
2,7,32528,2,1,4,2,0,1,0,0,1,0,1
2,7,140206,4,1,5,2,0,1,0,0,1,0,1
3,6,378221,3,1,4,2,0,1,0,0,2,1,1
1,7,211601,2,1,4,0,4,0,0,0,1,0,0
2,3,119411,1,0,1,1,0,1,0,0,2,0,0
4,3,240013,4,1,3,2,0,1,0,0,3,0,0
1,7,95552,1,0,0,1,0,1,0,0,1,0,0
3,3,183710,0,1,9,2,0,1,0,0,1,0,0
2,7,189382,1,1,8,0,0,0,0,0,1,0,1
4,7,380633,0,2,2,5,0,0,0,0,1,1,0
4,7,53407,1,1,1,2,0,1,0,0,1,0,0
2,7,150480,4,1,5,2,0,1,0,0,2,0,1
2,7,175674,3,1,3,2,0,1,0,0,2,0,1
1,7,375313,1,0,0,3,1,1,0,0,2,0,0
1,7,278391,2,0,5,1,0,1,0,0,0,0,0
1,7,212888,2,0,8,3,0,0,0,0,1,0,0
2,2,487085,0,0,1,5,4,1,0,0,1,0,0
1,7,174461,2,0,8,1,0,0,0,0,0,0,0
4,6,133201,4,1,4,2,0,1,0,0,2,0,0
6,7,77253,1,0,6,3,0,1,0,0,0,0,0
3,7,141511,4,1,5,2,0,1,0,0,2,0,1
0,2,181608,0,0,3,1,0,1,0,0,0,0,0
2,7,127610,3,1,4,0,0,0,0,0,2,0,1
2,7,154571,2,0,2,4,1,1,0,0,1,0,0
3,7,33842,2,1,10,2,0,1,1,0,1,0,1
1,7,150080,3,0,4,1,0,0,0,0,1,0,0
2,4,30916,2,1,4,2,0,1,0,1,2,0,1
2,7,151294,1,2,6,3,0,0,0,0,2,0,0
1,7,48829,1,0,3,3,0,0,0,1,1,0,0
0,7,193769,0,0,2,5,0,1,0,0,0,0,0
2,7,277455,4,0,5,3,0,1,0,0,1,0,0
6,7,225780,4,0,5,3,0,1,0,0,1,0,0
2,4,436341,2,1,8,0,0,0,0,0,1,0,1
5,7,255386,1,0,1,4,1,1,0,0,1,1,0
2,7,174938,3,1,5,2,0,1,0,1,2,0,1
2,7,174789,1,0,7,5,0,1,0,0,1,0,0
1,7,245628,2,0,8,4,0,1,0,0,1,1,0
1,7,228752,1,0,6,3,0,1,0,0,1,0,0
3,7,354148,4,1,5,2,0,1,1,0,2,0,1
2,7,192900,2,0,2,3,0,1,0,0,1,0,0
1,3,190391,3,0,3,3,0,1,0,0,2,0,0
2,7,353263,4,0,8,3,0,0,0,0,2,1,1
2,7,113198,2,1,8,2,0,1,0,0,1,0,0
3,7,207578,3,1,5,2,0,1,0,0,1,0,1
1,7,93206,2,0,6,1,1,1,0,0,1,0,0
3,6,163998,3,1,12,2,0,1,0,0,2,0,1
3,7,111961,1,1,2,0,4,0,0,0,1,0,0
0,7,219122,2,0,2,3,0,1,0,0,1,0,0
1,7,111445,1,0,3,3,0,1,0,0,1,0,0
1,4,309778,2,1,0,2,0,1,0,0,1,0,1
2,6,223020,2,0,2,5,4,0,0,0,1,0,0
3,7,303155,2,2,8,3,0,1,0,0,1,0,0
0,7,41035,2,0,5,1,0,1,0,0,0,0,0
5,7,159191,2,0,8,3,0,0,0,0,1,0,0
1,6,244408,2,0,8,3,1,0,0,0,1,1,0
6,3,473748,1,1,3,2,0,1,0,0,1,0,0
3,4,71823,2,1,8,2,4,1,0,0,0,0,0
1,6,83066,1,1,2,2,4,1,0,0,1,0,0
2,7,150154,1,1,1,2,0,1,0,0,1,0,0
3,7,190786,1,1,2,2,0,1,0,0,1,0,1
4,7,178033,2,2,4,3,0,1,1,0,2,0,0
1,3,159909,2,1,9,2,0,1,0,0,1,0,0
3,7,190885,1,2,11,3,0,0,0,0,1,1,0
1,7,243786,3,0,2,3,0,0,0,0,1,0,0
2,5,124020,2,1,0,2,0,1,0,0,1,0,1
2,7,159016,1,1,7,2,0,1,0,0,1,0,0
2,7,183800,3,1,4,2,0,1,0,0,1,0,1
4,3,193434,1,1,1,2,0,1,0,0,0,0,0
1,7,245029,3,0,8,3,4,0,0,0,1,0,0
4,7,98746,2,1,0,2,0,1,0,0,2,1,1
3,4,140664,2,1,4,2,0,1,0,0,2,0,1
3,7,344920,3,0,8,3,0,0,0,1,0,0,0
3,7,169980,0,1,2,2,4,1,0,0,2,0,0
1,5,155397,3,0,4,3,0,1,0,0,2,0,0
3,7,245317,0,1,10,2,0,1,0,0,2,0,0
3,7,74182,1,2,1,3,0,1,0,0,1,0,0
2,7,280570,3,1,4,2,0,1,0,0,2,0,0
5,3,30664,2,1,9,2,0,1,0,0,1,0,0
0,7,109952,2,0,6,1,0,1,0,0,1,0,0
3,6,192793,2,1,12,2,0,1,0,0,1,0,1
2,7,243442,1,1,8,2,0,1,0,0,2,0,0
2,4,106297,4,1,4,2,0,1,0,0,1,0,1
2,7,328060,0,2,2,5,3,0,0,0,1,1,0
2,3,48702,2,1,9,2,0,1,0,0,3,0,0
4,3,111283,1,2,4,3,0,0,1,0,1,0,1
2,7,484024,1,2,7,5,0,1,0,0,1,0,0
2,7,208470,1,0,1,3,0,1,0,0,1,0,0
3,7,172032,2,1,8,2,0,1,1,0,2,0,1
2,7,29927,1,2,8,5,0,0,0,0,2,1,0
3,7,98012,2,2,8,3,0,0,0,0,1,0,0
2,3,108468,4,1,5,2,0,1,0,0,2,0,1
1,7,207301,1,0,3,3,0,0,0,1,1,0,0
1,7,168403,1,1,6,2,0,1,0,0,1,0,0
1,7,66935,3,0,2,4,0,1,0,0,1,0,0
2,3,42044,2,1,1,2,0,1,0,0,1,0,0
1,7,184806,4,0,5,4,0,1,0,0,2,0,0
2,7,1455435,2,2,1,3,0,1,0,0,1,0,0
3,3,445382,2,2,2,5,0,1,0,0,1,0,0
2,7,278576,1,1,7,2,0,1,0,0,2,0,1
6,3,84979,2,1,3,2,0,1,0,0,0,0,1
2,7,659504,3,1,4,2,4,1,0,0,2,0,1
3,7,136986,2,1,1,2,0,1,0,0,2,0,1
1,7,278107,1,1,7,2,0,1,0,1,1,0,0
1,7,96219,3,0,8,3,0,0,0,0,2,0,0
3,3,131091,3,1,3,2,0,1,0,1,1,0,1
4,7,205410,1,1,1,2,0,1,0,0,1,0,0
2,7,416745,2,2,4,3,0,1,0,0,2,0,0
2,7,180667,1,1,1,2,0,1,0,1,2,0,1
1,7,72119,2,0,8,3,0,1,0,0,2,0,0
3,5,108945,1,0,10,3,0,0,1,0,1,0,1
3,4,195949,1,1,7,2,0,1,0,0,1,0,0
2,7,101345,3,1,3,0,0,0,0,0,1,0,1
1,7,439263,1,1,12,2,0,1,0,0,1,1,0
5,7,213095,3,1,4,2,0,1,0,0,2,0,1
1,4,59932,3,0,5,3,0,0,0,0,1,0,0
5,7,172815,2,1,9,2,0,1,0,0,1,0,0
1,7,40915,3,0,2,3,0,0,0,0,1,0,0
3,7,139012,4,1,5,2,1,1,0,0,1,1,1
3,7,121781,2,2,8,3,1,0,0,0,1,0,0
4,7,130667,1,2,5,3,4,1,0,0,0,0,0
3,3,147110,1,1,7,2,0,1,0,0,1,0,0
1,6,237811,2,0,8,1,4,0,0,0,1,1,0
2,7,128640,2,1,5,0,0,0,0,0,1,0,0
0,7,111476,0,0,6,1,0,1,0,0,1,0,0
2,6,289716,0,1,10,2,0,1,0,0,1,0,0
3,6,141944,3,1,5,2,0,1,0,0,1,0,1
3,7,323773,0,1,11,4,0,0,0,0,1,0,0
3,5,176663,1,1,8,0,0,0,0,0,1,0,0
4,7,155233,2,2,8,5,0,0,0,0,1,0,0
2,7,143327,2,2,6,3,0,1,0,0,1,0,0
4,4,177212,2,0,5,5,0,0,0,0,1,0,0
3,3,123088,1,1,1,2,0,1,0,0,2,0,0
1,6,47085,0,1,1,2,0,1,0,0,1,0,0
4,7,102106,1,1,6,2,0,1,0,0,1,0,0
1,7,235894,1,1,1,2,0,1,0,0,1,0,0
6,3,172046,0,1,9,2,0,1,0,0,2,0,0
0,3,197207,1,2,3,3,0,0,0,0,1,0,0
1,7,152452,3,1,0,2,0,1,0,0,2,0,0
2,7,172928,1,1,3,2,0,1,0,0,3,0,0
2,7,214896,0,2,5,5,0,0,0,0,1,1,0
3,7,116338,1,2,5,5,0,0,0,1,2,0,0
3,7,276664,4,1,5,2,0,1,0,1,2,0,1
1,7,59924,1,0,2,1,0,0,0,0,1,0,0
1,7,194141,2,2,7,3,0,1,0,1,1,0,0
4,7,95128,1,2,1,3,0,1,0,0,1,0,0
3,7,292504,2,2,3,5,0,0,0,0,1,0,0
2,2,45796,1,1,4,2,0,1,0,0,2,0,0
3,7,119359,4,1,3,0,2,0,1,0,1,1,1
4,5,104280,2,1,0,2,0,1,0,0,2,0,0
4,7,172291,1,2,8,4,4,0,0,0,1,0,0
2,7,180988,2,2,8,5,0,0,0,0,1,0,0
4,7,110748,4,1,5,2,0,1,0,0,2,0,1
4,7,556688,0,2,5,3,0,0,0,0,0,0,0
2,7,22494,2,2,4,5,0,0,0,0,1,0,0
2,7,267859,2,1,4,2,0,1,0,0,1,1,1
5,6,256821,1,2,12,3,4,1,0,0,0,0,0
2,3,117346,2,1,3,2,0,1,0,0,2,0,0
2,7,62374,1,1,5,2,0,1,0,0,2,0,0
1,7,314659,2,0,7,3,0,1,0,0,2,0,0
6,7,114761,0,2,5,5,0,0,0,0,0,0,0
2,7,93225,1,2,1,3,0,1,0,0,1,0,0
4,3,165315,1,1,3,2,0,1,0,0,1,0,1
4,7,124771,1,1,7,2,0,1,0,0,1,0,0
2,7,27408,2,0,3,3,0,1,0,0,1,0,0
2,7,198841,2,1,1,2,0,1,0,0,1,0,1
3,7,271792,3,2,4,5,0,0,0,0,1,0,0
1,7,64289,1,0,9,1,0,1,0,0,1,0,0
4,7,183390,1,1,10,2,0,1,0,0,1,0,0
2,7,240771,2,1,1,2,0,1,1,0,2,0,1
1,7,234919,2,0,3,1,0,0,0,0,1,1,0
0,7,88231,2,0,8,3,0,0,0,0,1,0,0
1,7,154422,2,0,8,1,1,0,0,0,1,0,0
2,7,119098,3,1,5,2,0,1,0,0,2,0,1
4,5,151580,2,1,5,2,0,1,1,0,1,0,1
4,7,118793,1,1,8,2,0,1,0,0,2,0,0
2,7,30499,3,2,5,5,0,0,0,0,1,0,0
2,7,166545,2,1,5,0,0,0,1,0,0,0,1
1,7,271710,3,1,3,2,0,1,1,0,2,0,1
3,5,308498,1,2,4,5,0,0,0,0,1,0,0
3,7,172695,2,2,2,1,0,0,0,0,1,0,0
3,3,29962,3,1,3,2,0,1,0,0,2,0,0
5,7,200332,1,1,7,2,0,1,0,0,1,0,0
2,7,291702,1,1,1,2,0,1,0,0,1,0,0
1,7,67234,1,0,3,3,0,1,0,0,2,0,0
3,7,168038,3,1,4,2,0,1,0,0,1,0,0
2,7,137814,2,2,3,3,0,1,0,0,2,0,0
5,7,126233,1,1,4,2,0,1,0,0,0,0,0
3,3,79036,3,1,9,2,0,1,0,0,3,0,0
4,3,327474,1,1,3,2,0,1,0,0,3,0,0
3,7,145160,1,0,1,4,0,1,0,0,2,0,0
5,7,37092,0,1,5,2,0,1,0,0,0,0,0
3,7,129387,2,2,0,5,0,0,0,0,1,0,0
4,3,33304,4,1,5,2,0,1,0,0,1,0,1
2,7,359001,2,1,10,2,0,1,1,0,2,0,1
2,7,143162,0,1,5,0,0,0,0,0,1,0,0
1,7,133515,1,0,2,3,0,0,0,0,1,0,0
1,7,168901,3,1,5,2,1,1,0,0,1,1,0
4,7,750972,0,1,1,2,0,1,0,0,2,0,0
4,7,142924,4,0,8,3,0,0,0,0,1,0,1
6,2,228075,2,1,4,2,0,1,1,0,1,0,1
1,7,91189,1,0,8,1,0,1,0,0,1,0,0
2,7,290609,1,2,8,5,4,0,0,0,1,0,0
1,7,31102,2,0,5,1,1,0,0,0,0,1,0
3,3,216921,0,1,2,2,0,1,0,0,3,0,0
1,7,120046,2,0,8,1,0,1,0,0,1,0,0
3,7,324629,3,1,4,2,0,1,0,0,1,1,0
3,7,81132,2,1,0,2,1,1,0,0,2,0,1
1,7,160279,1,2,7,5,0,1,0,0,1,0,0
2,7,229732,3,0,3,3,0,1,0,0,2,0,1
5,6,144723,4,1,4,2,0,1,1,0,2,0,1
1,7,148431,2,1,3,0,3,0,1,0,2,0,1
1,7,160398,2,0,3,4,0,1,0,0,1,0,0
1,7,129460,0,0,1,3,0,1,0,0,1,1,0
1,7,252752,3,1,5,0,0,0,0,0,1,0,0
0,7,58222,2,0,6,1,0,1,0,0,0,0,0
1,7,424884,0,2,5,3,0,1,0,0,1,0,0
3,7,114459,1,1,1,2,0,1,0,0,2,0,1
0,7,46400,2,0,5,3,0,0,0,0,1,0,0
3,7,223934,2,2,4,5,0,0,0,0,1,0,0
2,7,84119,1,0,1,1,0,1,0,0,1,0,0
2,7,159123,3,1,5,2,0,1,0,0,2,0,1
1,7,195532,3,0,4,1,0,0,0,0,1,0,0
3,7,191299,1,1,1,2,0,1,0,0,2,0,0
2,7,198316,0,1,4,2,0,1,0,0,1,0,1
4,7,162301,1,2,8,3,0,0,0,0,2,0,0
2,7,143152,2,1,8,0,0,0,1,0,1,0,0
1,7,92609,3,0,4,1,0,1,0,0,2,0,0
1,7,247819,2,0,8,3,0,0,0,0,0,0,0
1,6,229223,2,0,12,1,0,0,0,0,1,0,1
3,2,142719,1,1,3,2,0,1,0,0,1,0,0
6,7,86111,4,1,5,2,0,1,0,0,1,0,0
1,5,35633,2,0,2,3,0,1,0,0,2,0,0
3,7,164749,2,1,4,2,0,1,0,0,1,0,1
2,7,607848,3,1,3,2,0,1,0,0,1,0,1
3,7,173630,1,2,3,3,0,1,0,0,2,0,0
7,7,311184,3,1,3,2,0,1,0,0,0,0,0
4,7,49737,2,1,3,2,0,1,0,0,2,0,0
6,7,183616,1,1,4,0,0,0,0,0,2,1,0
5,7,129426,2,2,8,3,0,0,0,0,1,0,0
2,7,454915,0,2,1,3,0,1,0,0,1,0,0
2,5,55568,1,1,8,0,0,0,0,0,1,0,0
2,7,29874,2,1,1,2,0,1,0,0,1,0,0
3,7,393715,2,1,4,2,0,1,1,0,2,0,1
3,7,143953,1,1,3,2,0,1,0,0,3,0,1
4,7,90363,2,1,4,2,0,1,0,0,1,0,1
2,7,53727,4,0,3,3,0,1,0,0,2,0,1
1,7,130021,0,1,1,2,0,1,1,0,1,0,0
3,7,173630,1,1,9,2,0,1,0,0,1,0,0
1,7,410351,2,0,1,3,0,1,0,0,1,0,0
2,7,399386,2,1,1,2,0,1,0,0,2,0,0
4,7,157932,1,2,6,3,0,1,0,0,1,0,0
0,7,133061,1,0,6,1,0,1,0,0,1,0,0
0,7,46400,2,0,5,3,0,0,0,0,1,0,0
1,7,107895,2,0,8,3,0,1,0,0,1,0,0
2,7,63021,2,2,2,3,0,0,0,0,0,0,0
3,7,186144,1,1,1,2,0,1,0,0,1,0,1
2,6,27959,1,0,2,5,2,1,0,0,1,0,0
1,7,179569,2,0,8,3,0,0,0,0,1,0,0
3,5,101299,4,1,5,2,0,1,0,0,1,0,1
2,5,113129,2,0,2,1,0,0,0,0,3,0,0
2,7,316470,0,1,1,2,0,1,0,0,2,1,0
4,3,89884,1,1,3,2,0,1,0,0,2,0,0
3,7,32121,1,1,7,2,0,1,0,0,1,0,1
1,7,315303,2,0,2,1,4,1,0,0,0,0,0
1,7,254500,2,2,8,5,4,0,0,0,1,0,0
2,7,419895,0,2,6,5,0,1,0,0,1,1,0
3,7,159549,1,1,1,2,0,1,0,0,1,0,0
1,7,160786,0,1,1,2,0,1,0,1,1,0,1
0,3,258474,0,0,9,1,0,1,0,0,1,0,0
3,3,370119,2,1,4,2,0,1,0,0,1,0,1
2,7,50837,0,2,4,3,0,1,0,0,2,0,0
4,7,137506,1,1,7,2,0,1,0,0,1,0,0
4,7,548256,0,1,10,2,4,1,1,0,1,0,1
3,6,175642,3,0,8,3,0,0,1,0,1,0,1
1,7,183594,1,0,8,4,0,1,0,0,1,0,0
1,7,341353,3,0,2,4,0,1,0,0,0,0,0
3,2,247981,1,2,1,5,0,1,1,0,2,0,0
2,7,193565,0,1,1,2,0,1,0,0,1,0,0
2,7,39606,3,1,4,0,0,0,0,0,1,0,0
4,3,127149,0,1,9,2,0,1,0,0,2,0,1
2,7,233371,1,1,5,0,4,0,0,0,2,0,0
3,3,182752,4,1,5,0,0,0,0,0,1,0,1
1,7,269060,3,0,8,1,0,0,0,0,1,0,0
1,7,179949,1,2,10,5,4,0,0,0,0,0,0
1,4,32950,2,1,3,2,0,1,0,1,1,0,0
1,7,160445,1,2,1,3,0,1,0,0,1,0,0
3,7,223999,0,1,2,2,0,1,0,1,1,0,1
2,7,81487,2,2,4,5,0,0,0,1,1,0,0
1,7,314539,1,1,3,2,0,1,0,0,1,0,0
5,7,337721,1,1,5,2,0,1,0,0,0,0,0
3,6,100793,3,1,5,2,0,1,0,0,2,0,1
2,4,255407,1,1,1,2,0,1,0,0,1,0,0
3,4,92775,2,2,1,3,0,1,0,0,1,0,0
2,3,33308,2,0,9,3,0,1,0,0,3,0,0
5,5,493363,3,1,4,2,0,1,0,0,0,0,0
1,7,159589,4,1,5,2,0,1,0,0,2,0,1
2,7,107218,3,0,8,3,1,1,0,0,1,0,0
1,7,123586,2,0,8,5,3,1,0,0,1,0,0
4,7,158352,0,1,2,4,0,0,0,0,1,1,0
2,7,76317,2,1,4,2,0,1,0,0,2,0,1
5,7,176753,1,1,5,2,0,1,0,0,1,0,0
0,7,122346,1,0,7,1,0,1,0,0,1,0,0
1,7,463194,1,1,1,2,0,1,0,0,1,0,0
1,7,162228,1,0,10,1,0,1,0,0,1,0,0
3,5,115005,1,2,0,3,0,0,0,0,1,0,0
1,5,183285,2,0,12,3,0,1,0,0,1,0,0
2,7,169605,0,2,2,5,0,0,0,0,1,0,0
1,7,450695,2,0,3,1,0,1,0,0,1,0,0
3,6,124692,4,1,5,2,0,1,0,0,1,0,1
0,7,63918,2,0,8,3,0,1,0,0,1,0,0
3,7,102569,3,1,8,2,0,1,0,0,1,0,1
2,7,289309,2,2,2,3,0,0,0,0,2,0,0
3,7,101825,1,2,3,5,0,0,0,0,2,0,0
3,7,206833,1,2,6,5,4,0,0,0,2,0,0
1,7,77873,0,0,5,3,0,1,0,0,1,0,0
3,7,145333,4,2,5,4,0,1,1,0,2,0,1
6,7,194548,2,2,5,3,0,1,0,0,0,0,0
1,7,206351,3,0,5,3,0,1,0,0,1,0,0
3,7,198200,3,0,4,3,0,1,0,0,2,0,0
1,7,140001,1,0,3,1,0,1,0,0,1,1,0
1,7,287988,2,0,5,3,0,1,0,0,0,0,0
1,7,143604,1,0,8,1,0,0,0,0,1,0,0
1,3,146161,1,1,4,2,0,1,0,1,2,0,1
2,7,196529,2,2,2,3,0,0,1,0,1,0,0
6,3,192413,4,2,5,4,0,1,0,0,1,0,0
5,3,139889,2,1,9,2,0,1,1,0,3,0,0
1,7,104917,2,1,1,2,0,1,0,0,1,0,0
2,6,161478,3,2,8,5,1,0,0,0,2,0,0
1,7,35644,0,1,6,2,0,1,0,0,2,0,0
1,6,116751,2,2,12,5,0,1,0,0,2,0,0
0,7,238867,0,0,6,1,0,1,0,1,1,0,0
2,7,265706,1,1,1,2,0,1,1,0,1,0,1
2,5,179668,2,1,12,2,0,1,0,0,3,0,0
1,7,57951,2,0,2,1,0,0,0,0,1,0,0
2,7,176711,1,1,10,2,0,1,0,0,1,0,0
2,6,368675,2,1,12,2,0,1,0,0,1,0,0
2,7,216149,4,2,5,3,0,1,0,0,3,0,1
1,7,173851,1,1,1,2,0,1,0,0,1,0,0
2,7,90705,2,1,0,2,0,1,0,1,1,0,0
4,5,216342,3,2,4,5,0,0,0,0,2,0,0
2,7,140752,1,0,3,3,0,1,0,0,1,0,0
2,7,116508,0,1,1,2,0,1,0,0,1,0,0
2,7,224361,0,2,5,5,0,0,0,0,0,1,0
3,7,180303,3,1,4,2,1,1,0,0,2,0,1
5,7,196736,0,0,5,3,4,1,0,0,1,0,0
4,6,110327,3,1,4,2,0,1,0,0,1,0,1
2,7,185607,1,0,2,5,0,0,0,0,1,0,0
0,6,244856,0,0,5,1,0,0,0,0,1,0,0
2,7,198068,1,1,1,2,0,1,0,0,1,0,0
2,7,97136,1,0,7,5,4,0,0,0,1,0,0
0,2,164658,2,0,9,1,0,1,0,0,2,0,0
4,7,235693,0,2,8,3,0,1,0,0,1,0,1
3,7,197038,3,2,5,3,0,1,0,0,2,0,1
3,6,97419,3,2,5,3,4,0,0,0,1,0,0
3,3,208872,1,1,9,2,0,1,0,1,3,0,0
2,7,205528,1,2,8,5,0,0,0,0,1,0,0
1,2,146042,1,1,1,2,0,1,0,0,2,0,0
2,2,222641,3,1,3,2,0,1,0,0,1,0,0
1,2,376936,1,0,3,3,0,1,0,0,2,0,0
3,6,138077,4,1,5,0,0,0,0,0,1,0,1
1,7,155913,3,1,5,2,0,1,0,0,2,0,0
3,7,36006,3,1,1,2,0,1,0,0,2,0,1
0,7,214678,1,0,2,1,0,1,0,0,1,0,0
3,7,369538,0,1,10,2,0,1,0,0,1,0,1
3,7,166565,1,1,10,2,0,1,0,0,1,0,0
2,7,257043,1,0,8,3,0,0,0,0,2,0,0
3,2,181130,4,1,5,2,0,1,1,0,2,0,1
5,7,254834,3,1,5,2,0,1,1,0,0,0,1
3,3,38876,1,1,9,2,0,1,0,0,2,0,0
1,7,187073,3,0,1,3,0,1,0,0,1,0,0
3,4,156996,4,1,5,2,1,1,0,1,2,0,1
7,7,313749,3,0,5,1,0,0,0,0,0,0,0
3,7,331651,4,1,4,0,0,0,0,0,2,1,1
1,7,243368,0,0,9,3,0,1,0,0,1,1,0
1,7,32921,2,0,9,1,0,1,0,0,2,0,0
1,7,117167,2,0,2,3,0,0,0,0,2,0,0
2,7,401930,1,1,8,0,0,0,0,1,2,0,1
1,7,114691,3,0,8,4,0,1,0,0,1,0,0
3,7,99385,3,2,4,5,0,0,0,0,1,0,0
0,6,210308,2,0,8,1,0,0,0,1,1,0,0
2,7,252327,0,2,1,1,0,1,0,0,1,1,0
3,7,90582,1,1,10,2,0,1,0,0,1,0,0
2,7,190194,1,0,8,3,0,0,0,0,1,0,0
5,7,264188,1,2,3,3,0,0,0,0,1,0,0
2,7,243776,1,2,1,5,0,1,0,0,1,0,0
3,7,67065,2,1,3,2,0,1,0,0,1,0,0
1,3,204209,2,0,9,1,0,1,0,0,2,0,0
1,7,226668,1,0,2,3,2,1,0,0,1,0,0
2,2,174215,4,0,4,3,0,0,1,0,2,1,1
2,7,315143,1,1,3,2,0,1,0,0,1,1,1
2,7,118681,1,0,7,3,0,1,0,0,1,1,0
2,3,208109,1,1,10,2,0,1,0,0,2,0,1
4,7,116901,1,2,2,5,0,0,0,0,1,0,0
2,3,405644,1,1,1,2,0,1,0,0,1,1,0
2,4,293550,2,1,0,0,0,0,1,0,1,0,0
3,6,328581,4,1,5,2,0,1,0,0,2,0,0
2,7,217962,2,0,12,4,4,1,0,0,1,0,0
4,7,158827,1,2,1,5,0,1,0,0,1,0,0
5,4,65475,1,1,0,2,0,1,0,0,1,0,1
1,7,159709,1,2,1,3,0,1,0,0,1,0,0
2,7,140474,2,1,5,2,2,1,0,0,1,0,0
3,7,144778,3,1,5,2,0,1,0,0,2,1,1
2,3,83242,2,1,9,2,0,1,0,0,2,0,0
2,7,143385,1,0,1,3,0,1,0,0,1,0,0
1,6,167544,2,2,2,5,0,0,0,0,0,0,0
1,7,122175,1,0,6,1,0,1,0,0,1,0,0
4,7,378747,0,2,10,5,4,1,0,0,2,0,1
1,7,230475,1,1,1,2,0,1,0,0,2,0,0
3,2,120781,3,1,3,2,1,1,0,0,2,1,1
5,7,206232,0,1,7,2,0,1,0,0,2,0,0
5,7,298400,3,2,3,3,4,1,1,0,2,0,1
4,4,163671,3,1,4,2,0,1,0,1,1,0,0
2,3,140583,4,1,9,2,0,1,0,0,3,0,0
4,7,137253,1,2,5,5,0,0,0,0,1,0,1
1,7,246974,1,0,2,3,0,1,0,0,1,0,0
5,3,182470,4,1,5,2,0,1,0,0,1,0,1
4,2,107617,1,2,9,3,0,1,0,0,2,0,1
3,2,116358,3,1,3,2,1,1,0,0,2,0,1
1,7,250819,2,0,8,3,0,0,0,0,1,0,0
1,7,196508,2,0,3,1,4,0,0,0,1,0,0
3,7,367533,0,1,1,1,3,1,0,0,2,0,1
6,7,188709,4,1,5,2,0,1,1,0,2,0,1
3,7,271160,2,2,3,3,0,0,0,0,1,0,0
5,7,173674,1,2,2,4,0,0,0,0,0,0,0
5,7,257790,1,2,5,5,0,0,0,0,1,0,0
3,7,322391,0,2,2,5,4,0,0,0,1,0,0
2,7,209691,2,1,5,2,0,1,1,0,2,0,1
0,7,104232,0,0,2,1,0,1,0,0,0,0,0
0,7,86786,0,0,5,1,0,0,0,0,1,0,0
3,7,88233,2,1,10,2,0,1,0,0,2,0,0
2,7,240888,2,2,8,5,0,0,0,0,1,0,0
4,7,169719,3,1,3,2,0,1,1,0,1,0,1
0,7,129240,2,0,8,1,0,0,0,0,0,0,0
1,7,160968,2,0,5,1,0,1,0,0,0,0,0
2,7,236861,1,1,2,2,0,1,0,0,2,0,0
1,7,109282,2,0,3,1,0,1,0,0,0,0,0
2,7,215047,0,1,7,2,0,1,0,0,1,0,0
2,7,115932,3,1,5,2,0,1,0,0,2,1,1
1,7,55360,2,0,1,3,4,1,0,0,1,0,0
3,7,224658,1,1,1,2,0,1,0,0,2,0,1
1,6,376302,2,1,0,0,0,0,0,0,1,1,1
1,7,183597,4,0,5,3,0,1,1,0,2,1,0
2,7,115289,2,1,4,2,0,1,0,0,1,0,0
4,2,258883,2,1,1,2,0,1,0,0,1,0,0
1,7,69132,3,0,5,3,0,1,0,0,1,0,0
2,7,207301,1,2,7,5,0,0,0,0,0,0,0
2,7,179671,1,2,1,3,0,1,0,0,1,0,0
5,3,140456,3,1,3,2,0,1,0,0,1,0,1
0,7,327397,1,0,5,1,0,1,0,0,1,0,0
4,7,200235,2,2,5,5,0,0,0,0,1,0,0
4,3,108435,2,1,10,2,0,1,1,0,1,0,0
3,7,195978,1,1,1,2,0,1,0,0,1,0,1
3,7,329144,2,2,5,3,0,1,0,0,2,0,1
3,2,250674,2,1,1,2,0,1,0,0,2,0,0
4,7,176897,1,1,5,2,0,1,0,0,2,0,0
3,2,132716,2,1,4,2,0,1,0,0,2,1,1
5,7,174201,0,2,2,5,4,0,0,0,1,0,0
3,7,167617,2,1,2,2,0,1,0,0,1,0,0
4,6,254949,1,1,6,2,0,1,0,0,1,0,0
5,7,319582,1,2,3,3,0,0,0,0,1,0,0
1,7,248990,0,1,7,2,0,1,0,0,1,1,0
3,7,144396,0,2,4,3,0,0,0,0,1,0,0
2,5,200469,2,0,12,5,4,0,1,0,1,0,0
1,4,55636,1,0,6,3,2,1,0,0,1,0,0
2,7,185624,2,1,7,2,0,1,0,0,2,0,0
1,6,125442,2,1,4,2,0,1,0,0,2,0,0
3,7,160943,1,1,2,2,4,1,0,0,1,0,1
